ID,Street_Address,City,Country,Unit,Type,Parent,Latitude,Longitude
249,ul. Szmaragdowa,Warsaw,RP,77,Main Node,,52.253348673409285,21.087022150371716
250,plac Rumiankowa,Warsaw,RP,988,Main Node,,52.29311711504613,21.11511982574522
251,ul. Piwna,Warsaw,RP,88,Main Node,,52.28748242197551,21.086344471256247
252,plac Tuwima,Warsaw,RP,861,Main Node,,52.26661407282567,21.019945320268928
253,ul. Świerczewskiego,Warsaw,RP,614,Main Node,,52.243950479190254,20.905189056765916
254,ul. Srebrna,Warsaw,RP,324,Main Node,,52.28658506485815,20.957275604381223
255,aleja Boczna,Warsaw,RP,86,Main Node,,52.26677274898782,21.02728177930887
256,aleja Narutowicza,Warsaw,RP,37,Main Node,,52.24084890748377,21.158934270976133
257,pl. Gołębia,Warsaw,RP,987,Main Node,,52.25386835228464,21.02945388380979
258,al. Kraszewskiego,Warsaw,RP,89,Main Node,,52.21831989048658,21.157583595733733
259,ul. Dobra,Warsaw,RP,6,Main Node,,52.29143159061264,21.085028040148966
260,ulica Rubinowa,Warsaw,RP,220,Main Node,,52.287379074467445,21.11701452137913
261,aleja Szkolna,Warsaw,RP,59,Main Node,,52.216607322838286,21.050176097872864
262,aleja Zielna,Warsaw,RP,8,Main Node,,52.24758267435305,21.075244382787783
263,aleja Powstańców Wielkopolskich,Warsaw,RP,69,Main Node,,52.22901484107581,20.913448658794337
264,pl. Orzeszkowej,Warsaw,RP,44,Main Node,,52.22104954161039,21.127015437441706
265,ulica Koralowa,Warsaw,RP,63,Main Node,,52.26807599421449,20.96474726279523
266,plac Wiązowa,Warsaw,RP,362,Main Node,,52.27812576825297,21.132668788989715
267,ul. Jana Pawła II,Warsaw,RP,22,Main Node,,52.22564865523147,21.04227372456314
268,plac Kaliska,Warsaw,RP,433,Main Node,,52.21650977388941,21.187729064661163
269,plac Krzywa,Warsaw,RP,27,Main Node,,52.21262082545135,21.117327176160412
270,pl. Gałczynskiego,Warsaw,RP,455,Main Node,,52.2475491446661,21.08377775747587
271,pl. Miodowa,Warsaw,RP,98,Main Node,,52.22967728867114,20.95129610723427
272,al. Drzymały,Warsaw,RP,148,Main Node,,52.23944475546117,20.951652933771935
273,ul. Asnyka,Warsaw,RP,49,Main Node,,52.20101056568362,20.99999386041047
274,ulica Kolonia,Warsaw,RP,62,Main Node,,52.26066296134772,20.94963725390065
275,pl. Rubinowa,Warsaw,RP,34,Main Node,,52.27114193816706,21.064510387025372
276,ulica Przechodnia,Warsaw,RP,39,Main Node,,52.28066376756104,20.97596169158662
277,aleja Kruczkowskiego,Warsaw,RP,656,Main Node,,52.25717512384837,21.17173747812836
278,al. Reja,Warsaw,RP,65,Main Node,,52.24769609373452,21.08409607616197
279,ul. Głowackiego,Warsaw,RP,0,Main Node,,52.290388591351636,21.02999260627877
280,aleja Rózana,Warsaw,RP,22,Main Node,,52.23343640983755,21.051930269868986
281,ulica Kaszubska,Warsaw,RP,138,Main Node,,52.28110300939382,21.137128696862156
282,aleja Waryńskiego,Warsaw,RP,3,Main Node,,52.219233581698894,21.152609411611635
283,ulica Solidarnosci,Warsaw,RP,271,Main Node,,52.25010432282459,20.980334787565276
284,al. Wysoka,Warsaw,RP,137,Main Node,,52.20558191487793,21.084986525917678
285,ulica Jabłoniowa,Warsaw,RP,6,Main Node,,52.27159102779749,20.916746110789056
286,pl. Bolesława Krzywoustego,Warsaw,RP,215,Main Node,,52.23602840330048,21.079169457525122
287,aleja Gdańska,Warsaw,RP,664,Main Node,,52.22734699998546,21.099519779845256
288,ulica Rzeczna,Warsaw,RP,96,Main Node,,52.20680896610634,20.957094905198524
289,plac Dąbrowskiej,Warsaw,RP,914,Main Node,,52.2927594435544,21.032457534592925
290,plac Krótka,Warsaw,RP,69,Main Node,,52.20016588590028,21.191165802344088
291,aleja Agrestowa,Warsaw,RP,75,Main Node,,52.24320436583145,20.9708752224763
292,plac Kolonia,Warsaw,RP,334,Main Node,,52.23731854346544,21.095529190768445
293,plac Wieniawskiego,Warsaw,RP,88,Main Node,,52.25488957413212,21.166961281171158
294,plac Konarskiego,Warsaw,RP,3,Main Node,,52.24682956621663,21.126459739724105
295,aleja Gałczynskiego,Warsaw,RP,14,Main Node,,52.25691563459935,21.132846728192963
296,ulica Jasna,Warsaw,RP,59,Main Node,,52.26132878007969,20.937841410077795
297,al. Południowa,Warsaw,RP,15,Main Node,,52.261025211206714,21.13875433813785
298,aleja Jaśminowa,Warsaw,RP,848,Main Node,,52.263431119908645,21.071767052088465
299,pl. Słowicza,Warsaw,RP,94,Main Node,,52.26573491337933,20.990785272932843
300,pl. Bolesława Chrobrego,Warsaw,RP,5,Main Node,,52.28174283205825,20.93905463929352
301,aleja Łanowa,Warsaw,RP,3,Main Node,,52.23181998460432,20.913514269060617
302,al. Owocowa,Warsaw,RP,84,Main Node,,52.27726026469356,21.034536092036188
303,al. Słowackiego,Warsaw,RP,87,Main Node,,52.29152121267926,20.937961856868228
304,ul. Wąska,Warsaw,RP,74,Main Node,,52.205521007179335,21.104697604005494
305,al. Listopada,Warsaw,RP,931,Main Node,,52.2356501475228,21.19935561071252
306,al. Jana Pawła II,Warsaw,RP,69,Main Node,,52.29433644523757,21.13016668691857
307,plac Ciasna,Warsaw,RP,62,Main Node,,52.200875602750656,20.983264644566844
308,pl. Prusa,Warsaw,RP,587,Main Node,,52.28385703816444,21.053347101247294
309,al. Łabędzia,Warsaw,RP,56,Main Node,,52.20677746024086,21.065626508364353
310,ulica Fabryczna,Warsaw,RP,685,Main Node,,52.23273172356857,20.99664723586685
311,aleja Rejtana,Warsaw,RP,6,Main Node,,52.243167918896184,20.930803387285764
312,ul. Irysowa,Warsaw,RP,71,Main Node,,52.26065520986551,20.950298079901106
313,pl. Kościelna,Warsaw,RP,1,Main Node,,52.221037533627225,21.09403580770575
314,pl. Miłosza,Warsaw,RP,431,Main Node,,52.22220934977734,21.175591584364607
315,plac Zielona,Warsaw,RP,671,Main Node,,52.26879586476476,21.127262684077586
316,al. Jaworowa,Warsaw,RP,57,Main Node,,52.29038389644381,21.15986571972406
317,plac Źródlana,Warsaw,RP,32,Main Node,,52.20415047335262,21.14703744371763
318,aleja Sybiraków,Warsaw,RP,59,Main Node,,52.25551251481637,21.11052978420809
319,plac Kamienna,Warsaw,RP,76,Main Node,,52.26017830113728,20.953537811407354
320,aleja Młynarska,Warsaw,RP,56,Main Node,,52.270085861814046,20.978945822893326
321,ul. Błękitna,Warsaw,RP,23,Main Node,,52.28843199295148,21.163967926806055
322,ul. Szpitalna,Warsaw,RP,44,Main Node,,52.200399448929566,21.144290135779062
323,ulica Parkowa,Warsaw,RP,74,Main Node,,52.23883315724543,21.042137375809656
324,pl. Miarki,Warsaw,RP,585,Main Node,,52.24689899061862,21.067010232250873
325,pl. Kosynierów,Warsaw,RP,3,Main Node,,52.227122323134964,20.99821031574173
326,al. Stycznia,Warsaw,RP,82,Main Node,,52.20415189073816,21.022971403489862
327,plac Łąkowa,Warsaw,RP,45,Main Node,,52.25735855996608,21.13920236436321
328,ulica Porzeczkowa,Warsaw,RP,36,Main Node,,52.28229311778338,20.96607400611701
329,ulica Stroma,Warsaw,RP,2,Main Node,,52.26089678661085,21.146319934925486
330,al. Podwale,Warsaw,RP,79,Main Node,,52.24355709667311,21.095119109805452
331,al. Dębowa,Warsaw,RP,7,Main Node,,52.20569062557841,21.05848568573472
332,pl. Zamkowa,Warsaw,RP,637,Main Node,,52.23730061622977,20.9000465510706
333,pl. Sportowa,Warsaw,RP,41,Main Node,,52.20186126094221,21.182290262877927
334,ul. Jana Pawła II,Warsaw,RP,78,Main Node,,52.2211513232305,21.038322402376654
335,al. Wiejska,Warsaw,RP,95,Main Node,,52.22857609322163,20.94182591023572
336,ul. Wodna,Warsaw,RP,68,Main Node,,52.28915183280016,21.177900012131975
337,plac Robotnicza,Warsaw,RP,33,Main Node,,52.25494596782312,21.101109663435317
338,ulica Wolności,Warsaw,RP,44,Main Node,,52.20396274832297,21.171567195602822
339,aleja Owocowa,Warsaw,RP,84,Main Node,,52.242568137818445,21.155954684393873
340,ulica Rózana,Warsaw,RP,69,Main Node,,52.21984923452788,21.186569459327053
341,al. Zaciszna,Warsaw,RP,28,Main Node,,52.205430458757604,21.066064542291514
342,pl. Krańcowa,Warsaw,RP,38,Main Node,,52.260917547561725,20.905276847274635
343,ul. Kossaka,Warsaw,RP,92,Main Node,,52.222597881184946,21.172105271604472
344,ulica Skargi,Warsaw,RP,23,Main Node,,52.25290577374547,21.043961376566234
345,ulica Kochanowskiego,Warsaw,RP,6,Main Node,,52.23231583060197,20.925363979385722
346,pl. Konstytucji 3 Maja,Warsaw,RP,95,Main Node,,52.28977864894347,20.94197243157876
347,plac Miarki,Warsaw,RP,51,Main Node,,52.27606693313881,21.180584561923375
348,plac Rzemieślnicza,Warsaw,RP,293,Main Node,,52.258083870387644,21.103968130853584
349,ul. Górnicza,Warsaw,RP,65,Main Node,,52.24784564262208,21.172904836198672
350,ul. Witosa,Warsaw,RP,53,Main Node,,52.284103824091915,20.99209937243597
351,aleja Mostowa,Warsaw,RP,53,Main Node,,52.25754541106534,21.11350090081405
352,ul. Rózana,Warsaw,RP,58,Main Node,,52.284842498474795,21.07954876624813
353,ulica Willowa,Warsaw,RP,49,Main Node,,52.27058841683156,21.102666529777245
354,ul. Czereśniowa,Warsaw,RP,50,Main Node,,52.261020571466624,20.99961329050269
355,plac Nadrzeczna,Warsaw,RP,11,Main Node,,52.26844410759737,21.08113558544417
356,plac Majowa,Warsaw,RP,79,Main Node,,52.26087299802167,20.96871619834869
357,al. Radosna,Warsaw,RP,22,Main Node,,52.24641686684048,21.13664718693011
358,ulica Tęczowa,Warsaw,RP,316,Main Node,,52.275411861383795,20.916934683656155
359,pl. Tuwima,Warsaw,RP,73,Main Node,,52.22609543782705,21.126138625258456
360,ulica Bolesława Krzywoustego,Warsaw,RP,53,Main Node,,52.24821449844007,21.051680272107028
361,al. Klonowa,Warsaw,RP,44,Main Node,,52.2637229270024,21.005996388090182
362,plac Kruczkowskiego,Warsaw,RP,32,Main Node,,52.238275605549944,20.993461585669046
363,aleja Cisowa,Warsaw,RP,39,Main Node,,52.21720687033891,21.0859063266822
364,ul. Ściegiennego,Warsaw,RP,83,Main Node,,52.25583899810226,21.036618376136687
365,plac Kasztanowa,Warsaw,RP,142,Main Node,,52.25245287742506,20.97936909427134
366,aleja Powstańców Śląskich,Warsaw,RP,178,Main Node,,52.27987504299087,21.029895541573847
367,al. Perłowa,Warsaw,RP,48,Main Node,,52.236088168652635,21.106405155218763
368,ulica Sucharskiego,Warsaw,RP,13,Main Node,,52.28935514468563,20.954764604469535
369,al. Dworska,Warsaw,RP,4,Main Node,,52.226967541555354,20.90889266680524
370,plac Szpitalna,Warsaw,RP,51,Main Node,,52.2615712485292,20.983674959131324
371,plac Jałowcowa,Warsaw,RP,573,Main Node,,52.24186231181944,21.08916716517322
372,pl. Owocowa,Warsaw,RP,436,Main Node,,52.20860659912229,21.00792339532519
373,al. Kilińskiego,Warsaw,RP,19,Main Node,,52.23328361527008,21.029610106854314
374,ul. Partyzantów,Warsaw,RP,6,Main Node,,52.230312462122725,21.0910964686734
375,pl. Graniczna,Warsaw,RP,76,Main Node,,52.244143196022485,21.048120700279757
376,al. Stolarska,Warsaw,RP,5,Main Node,,52.27150419271469,21.029076093705136
377,al. Wiejska,Warsaw,RP,278,Main Node,,52.20338456192279,20.98487174471112
378,aleja Leśna,Warsaw,RP,747,Main Node,,52.28260835924513,21.069395001853014
379,pl. Okrzei,Warsaw,RP,69,Main Node,,52.28770696396195,21.069007898383504
380,pl. Listopada,Warsaw,RP,67,Main Node,,52.27766851918527,21.02532747963821
381,pl. Długa,Warsaw,RP,71,Main Node,,52.203438600571495,21.01257908233515
382,ul. Kreta,Warsaw,RP,92,Main Node,,52.24050229118277,21.02081467463588
383,aleja Ludowa,Warsaw,RP,19,Main Node,,52.25218553997604,21.14016441911835
384,al. Ciasna,Warsaw,RP,296,Main Node,,52.25730670757659,20.97246818528782
385,pl. Podwale,Warsaw,RP,4,Main Node,,52.25215403808186,21.183527184815635
386,ulica Floriana,Warsaw,RP,53,Main Node,,52.25490159626224,21.1851251318831
387,pl. Wróblewskiego,Warsaw,RP,43,Main Node,,52.22717356769479,21.135565363770937
388,pl. Królewska,Warsaw,RP,56,Main Node,,52.24737127190479,20.98400552655403
389,ul. Rycerska,Warsaw,RP,55,Main Node,,52.22009368331003,21.081269856447793
390,al. Wiatraczna,Warsaw,RP,17,Main Node,,52.205528398790406,20.97711183412368
391,ul. Akacjowa,Warsaw,RP,27,Main Node,,52.25492515891985,21.013387979379246
392,al. Sucharskiego,Warsaw,RP,459,Main Node,,52.229778195492656,21.022548364881136
393,al. Kielecka,Warsaw,RP,331,Main Node,,52.25132450387503,21.181112704465715
394,ulica Sienkiewicza,Warsaw,RP,227,Main Node,,52.26045898103079,20.94682742360174
395,aleja Nowa,Warsaw,RP,919,Main Node,,52.2178771241649,21.13203732218166
396,al. Jana Pawła II,Warsaw,RP,65,Main Node,,52.27089756594853,21.11149833556349
397,plac Turkusowa,Warsaw,RP,21,Main Node,,52.295242496819235,21.191440048262944
398,al. Boczna,Warsaw,RP,239,Main Node,,52.259476567328846,21.021193736631425
399,pl. Piaskowa,Warsaw,RP,72,Main Node,,52.26590850005381,21.027604718594905
400,aleja Wodna,Warsaw,RP,183,Main Node,,52.22571723435499,21.106437618160946
401,plac Morcinka,Warsaw,RP,35,Main Node,,52.298387911415745,21.00234194680768
402,ulica Lipca,Warsaw,RP,70,Main Node,,52.24908451732381,21.11814389268124
403,aleja Sikorskiego,Warsaw,RP,317,Main Node,,52.223198727091535,21.193105926369505
404,ulica Jasna,Warsaw,RP,47,Main Node,,52.270778505232606,21.116136220866622
405,plac Bydgoska,Warsaw,RP,67,Main Node,,52.2436016684615,21.18488890014793
406,pl. Czereśniowa,Warsaw,RP,876,Main Node,,52.25314354494944,20.913350189896008
407,ul. Wyspiańskiego,Warsaw,RP,629,Main Node,,52.28698492071158,21.097331347058617
408,aleja Ściegiennego,Warsaw,RP,417,Main Node,,52.21388374990995,21.10546705906625
409,ulica Rzemieślnicza,Warsaw,RP,980,Main Node,,52.271481364259635,21.05787949348215
410,aleja Spółdzielcza,Warsaw,RP,30,Main Node,,52.284383584673186,21.118443681531154
411,plac Rejtana,Warsaw,RP,39,Main Node,,52.23506495331559,20.9446000062223
412,ulica Mieszka I,Warsaw,RP,78,Main Node,,52.2578719872734,21.0986557700352
413,plac Reja,Warsaw,RP,612,Main Node,,52.20851672113781,21.153563400789945
414,al. Fabryczna,Warsaw,RP,418,Main Node,,52.25609253762204,21.14774335327649
415,pl. Sowia,Warsaw,RP,457,Main Node,,52.27736485885794,21.127948550231274
416,ulica Górnicza,Warsaw,RP,77,Main Node,,52.231936941609845,20.975813152209472
417,al. Jeżynowa,Warsaw,RP,37,Main Node,,52.22772690920887,21.138782797415892
418,plac Bukowa,Warsaw,RP,93,Main Node,,52.264018600985004,20.951639681359957
419,plac Piękna,Warsaw,RP,225,Main Node,,52.234409310428205,21.052368504763336
420,al. Armii Krajowej,Warsaw,RP,30,Main Node,,52.27668327075206,21.07116268234273
421,plac Wałowa,Warsaw,RP,877,Main Node,,52.291048259451856,20.944767820171947
422,aleja Dąbrowskiej,Warsaw,RP,185,Main Node,,52.27638640362837,21.136604001339293
423,pl. Krasińskiego,Warsaw,RP,295,Main Node,,52.29198886628132,20.908089894607915
424,aleja Wyzwolenia,Warsaw,RP,61,Main Node,,52.28979418224797,21.093335865355268
425,ul. Spacerowa,Warsaw,RP,4,Main Node,,52.25358548751919,21.021650930040266
426,al. Widok,Warsaw,RP,869,Main Node,,52.2446743443783,21.13296325952654
427,ulica Pułaskiego,Warsaw,RP,88,Main Node,,52.24816807010154,20.975961185066332
428,plac Jaskółcza,Warsaw,RP,54,Main Node,,52.234440423869955,20.93008304175851
429,aleja Malinowa,Warsaw,RP,33,Main Node,,52.22430579282859,21.018379910895742
430,ul. Orkana,Warsaw,RP,73,Main Node,,52.203946911671956,20.976440499417407
431,ul. Głowackiego,Warsaw,RP,85,Main Node,,52.285047544180024,21.058680429092817
432,pl. Ciasna,Warsaw,RP,14,Main Node,,52.20240321326337,21.173897707709614
433,ulica Sokola,Warsaw,RP,197,Main Node,,52.28341256828148,20.964324289424102
434,al. Kołłątaja,Warsaw,RP,26,Main Node,,52.22997194537709,21.196591052910698
435,al. Prosta,Warsaw,RP,1,Main Node,,52.20229599418677,21.008804650593127
436,plac Skośna,Warsaw,RP,729,Main Node,,52.26937862594553,20.959527754965844
437,ulica Rajska,Warsaw,RP,37,Main Node,,52.20399956440366,20.94712307088281
438,plac Korczaka,Warsaw,RP,917,Main Node,,52.229160009013135,20.96089139311143
439,ul. Niepodległości,Warsaw,RP,94,Main Node,,52.25176443878775,20.920440133822506
440,pl. Sosnowa,Warsaw,RP,443,Main Node,,52.241627951222945,21.07160927257672
441,ul. Pałacowa,Warsaw,RP,57,Main Node,,52.244086083115285,20.904125653922904
442,al. Południowa,Warsaw,RP,504,Main Node,,52.213372795543,21.17710178940729
443,plac Floriana,Warsaw,RP,12,Main Node,,52.20018041330147,21.079835210814444
444,pl. Jana III Sobieskiego,Warsaw,RP,721,Main Node,,52.28475816564692,21.142868589442646
445,ul. Sawickiej,Warsaw,RP,92,Main Node,,52.20070307675216,21.006516542542155
446,ulica Srebrna,Warsaw,RP,69,Main Node,,52.26624239120271,20.952419828279773
447,aleja Targowa,Warsaw,RP,2,Main Node,,52.200628389235455,21.09137438153219
448,ulica Narutowicza,Warsaw,RP,594,Main Node,,52.20317595060808,21.123049871353835
449,ul. Andersa,Warsaw,RP,50,Main Node,,52.29505839271096,20.91097888320868
450,al. Gołębia,Warsaw,RP,35,Main Node,,52.26848289426671,21.150283603555692
451,pl. Strażacka,Warsaw,RP,11,Main Node,,52.255741626638,21.100134877703095
452,al. Chmielna,Warsaw,RP,4,Main Node,,52.2820383190259,20.939952669761926
453,ulica Okulickiego,Warsaw,RP,43,Main Node,,52.22129041349899,21.01333847613242
454,ulica Porzeczkowa,Warsaw,RP,362,Main Node,,52.26667853420869,21.064870406730034
455,plac Olchowa,Warsaw,RP,69,Main Node,,52.2414033749186,21.103388371053605
456,aleja Pomorska,Warsaw,RP,89,Main Node,,52.26209153780835,21.06206716387511
457,plac Srebrna,Warsaw,RP,26,Main Node,,52.25254981552411,21.07686599805129
458,ulica Krucza,Warsaw,RP,879,Main Node,,52.21625348232512,21.080638636348016
459,ul. Żwirki i Wigury,Warsaw,RP,243,Main Node,,52.25179017985146,21.000169306078597
460,pl. Kolorowa,Warsaw,RP,7,Main Node,,52.22316956729625,21.129824936204944
461,al. Wyszyńskiego,Warsaw,RP,862,Main Node,,52.24232782463122,21.12492503595205
462,pl. Przechodnia,Warsaw,RP,83,Main Node,,52.25057729918775,21.01903544967399
463,ulica Żabia,Warsaw,RP,61,Main Node,,52.21209992076347,20.91663162478768
464,pl. Moniuszki,Warsaw,RP,22,Main Node,,52.2118608981542,20.980711634677583
465,ul. Fiołkowa,Warsaw,RP,122,Main Node,,52.29386491280879,21.16884043049933
466,ulica Malinowa,Warsaw,RP,24,Main Node,,52.27128756728876,21.020165740547057
467,plac Świerczewskiego,Warsaw,RP,818,Main Node,,52.23419176657015,20.92812055037379
468,plac Lawendowa,Warsaw,RP,45,Main Node,,52.23166582114236,20.90993357405766
469,plac Sienkiewicza,Warsaw,RP,616,Main Node,,52.290328162593624,21.00524557859167
470,pl. Nowa,Warsaw,RP,35,Main Node,,52.24699264902024,20.986116342057574
471,aleja Wałowa,Warsaw,RP,70,Main Node,,52.296886666862115,21.197608882720175
472,pl. Brzozowa,Warsaw,RP,55,Main Node,,52.26032123968913,21.168130514920364
473,pl. Borowa,Warsaw,RP,82,Main Node,,52.290324656689776,20.985502637330292
474,ul. Żeglarska,Warsaw,RP,682,Main Node,,52.2198891360172,21.027010735438346
475,aleja Szeroka,Warsaw,RP,93,Main Node,,52.23106742742307,20.968373088927592
476,plac Składowa,Warsaw,RP,99,Main Node,,52.258322288095776,21.097563939610346
477,ul. Jana Pawła II,Warsaw,RP,76,Main Node,,52.226220862903844,21.076419867175918
478,al. Okrężna,Warsaw,RP,57,Main Node,,52.22002291802729,21.064854981274515
479,aleja Ptasia,Warsaw,RP,272,Main Node,,52.276032909041874,21.17760593073937
480,al. Spacerowa,Warsaw,RP,991,Main Node,,52.21728131176345,21.030123463407502
481,ulica Wąska,Warsaw,RP,77,Main Node,,52.24040261485208,21.163675609882834
482,ul. Stroma,Warsaw,RP,747,Main Node,,52.22976786694015,21.042753665085687
483,plac Długa,Warsaw,RP,70,Main Node,,52.230373422031185,21.009589322785196
484,ulica Rumiankowa,Warsaw,RP,54,Main Node,,52.211745083729,21.01884851456689
485,al. Zakole,Warsaw,RP,8,Main Node,,52.29046963261016,20.94897533492985
486,ulica Kołłątaja,Warsaw,RP,417,Main Node,,52.20094192579301,20.912131293202364
487,pl. Lawendowa,Warsaw,RP,485,Main Node,,52.284849106500275,21.15106556155639
488,al. Swierkowa,Warsaw,RP,40,Main Node,,52.242607756625404,21.191710073454253
489,ulica Plater,Warsaw,RP,29,Main Node,,52.24245580662313,21.01119180490783
490,aleja Słoneczna,Warsaw,RP,67,Main Node,,52.24899758302628,21.006265194092826
491,ulica Jeżynowa,Warsaw,RP,98,Main Node,,52.2986998423729,21.124386694117103
492,pl. Kolejowa,Warsaw,RP,370,Main Node,,52.27804088934936,21.047317052154803
493,ul. Sawickiej,Warsaw,RP,70,Main Node,,52.240193991918545,20.91144583974823
494,al. Konopnickiej,Warsaw,RP,18,Main Node,,52.29440521928749,21.050925298145852
495,ulica Przemysłowa,Warsaw,RP,4,Main Node,,52.20023679580324,20.935587188447222
496,al. Prosta,Warsaw,RP,97,Main Node,,52.280294606997145,20.926200806064138
497,pl. Mieszka I,Warsaw,RP,675,Main Node,,52.268775351100025,21.111316835961922
498,al. Świerczewskiego,Warsaw,RP,66,Main Node,,52.25847333482691,21.11827099530494
